full_match,partial_match,total,date
299,36,335,2024-04-06
299,36,335,2024-04-07
299,36,335,2024-04-08
300,38,338,2024-04-09
300,38,338,2024-04-10
305,39,344,2024-04-11
305,39,344,2024-04-12
308,39,347,2024-04-13
308,39,347,2024-04-14
309,39,348,2024-04-15
309,39,348,2024-04-16
309,39,348,2024-04-17
309,39,348,2024-04-18
309,39,348,2024-04-19
311,40,351,2024-04-20
311,40,351,2024-04-21
311,40,351,2024-04-22
311,40,351,2024-04-23
312,40,352,2024-04-24
312,39,351,2024-04-30
312,39,351,2024-05-01
312,39,351,2024-05-02
312,39,351,2024-05-03
314,39,353,2024-05-04
314,39,353,2024-05-05
315,51,366,2024-05-06
315,51,366,2024-05-07
321,51,372,2024-05-08
321,51,372,2024-05-09
325,51,376,2024-05-10
325,51,376,2024-05-11
331,51,382,2024-05-12
331,51,382,2024-05-13
341,51,392,2024-05-14
341,51,392,2024-05-15
345,54,399,2024-05-16
345,54,399,2024-05-17
354,55,409,2024-05-18
354,55,409,2024-05-19
358,56,414,2024-05-20
358,56,414,2024-05-21
364,56,420,2024-05-22
364,56,420,2024-05-23
366,56,422,2024-05-24
366,56,422,2024-05-25
370,56,426,2024-05-26
370,56,426,2024-05-27
370,56,426,2024-05-28
370,56,426,2024-05-29
371,57,428,2024-05-30
371,57,428,2024-05-31
379,58,437,2024-06-01
379,58,437,2024-06-02
384,58,442,2024-06-03
384,58,442,2024-06-04
391,58,449,2024-06-05
391,58,449,2024-06-06
404,59,463,2024-06-07
1,0,1,2024-06-10
1,0,1,2024-06-11
1,0,1,2024-06-12
1,0,1,2024-06-13
1,0,1,2024-06-14
1,0,1,2024-06-15
1064,65,1129,2024-06-16
1064,65,1129,2024-06-17
1801,65,1866,2024-06-18
1801,65,1866,2024-06-19
20975,65,21040,2024-06-20
20975,65,21040,2024-06-21
70939,3217,74156,2024-06-22
70939,3217,74156,2024-06-23
70939,3217,74156,2024-06-24
70995,59837,130832,2024-06-25
70995,59837,130832,2024-06-26
70995,59837,130832,2024-06-27
70995,59837,130832,2024-06-28
70996,59839,130835,2024-06-29
70996,59839,130835,2024-06-30
70996,59839,130835,2024-07-01
70996,59839,130835,2024-07-02
70997,59839,130836,2024-07-03
70997,59839,130836,2024-07-04
70997,59839,130836,2024-07-05
70998,59839,130837,2024-07-06
70998,59839,130837,2024-07-07
70998,59839,130837,2024-07-08
71028,59841,130869,2024-07-09
71028,59841,130869,2024-07-10
71028,59841,130869,2024-07-11
71036,59841,130877,2024-07-12
71036,59841,130877,2024-07-13
71036,59841,130877,2024-07-14
71036,59841,130877,2024-07-15
71039,59841,130880,2024-07-16
71039,59841,130880,2024-07-17
71039,59841,130880,2024-07-18
71043,59841,130884,2024-07-19
71043,59841,130884,2024-07-20
71043,59841,130884,2024-07-21
71044,59841,130885,2024-07-22
71044,59841,130885,2024-07-23
71044,59841,130885,2024-07-24
71045,59841,130886,2024-07-25
71045,59841,130886,2024-07-26
71054,59841,130895,2024-07-27
71054,59841,130895,2024-07-28
71054,59841,130895,2024-07-29
71055,59841,130896,2024-07-30
71055,59841,130896,2024-07-31
71055,59841,130896,2024-08-01
71057,59842,130899,2024-08-02
71057,59842,130899,2024-08-03
71057,59842,130899,2024-08-04
71058,59842,130900,2024-08-05
71058,59842,130900,2024-08-06
71058,59842,130900,2024-08-07
71059,59845,130904,2024-08-08
71059,59845,130904,2024-08-09
71059,59845,130904,2024-08-10
71061,59845,130906,2024-08-11
71061,59845,130906,2024-08-12
71061,59845,130906,2024-08-13
71063,59845,130908,2024-08-14
71061,59842,130903,2024-08-15
71067,59842,130909,2024-08-16
71068,59842,130910,2024-08-17
71068,59842,130910,2024-08-18
71073,59842,130915,2024-08-19
71074,59842,130916,2024-08-20
71076,59842,130918,2024-08-21
71080,59842,130922,2024-08-22
71081,59842,130923,2024-08-23
71081,59842,130923,2024-08-24
71081,59842,130923,2024-08-25
71081,59842,130923,2024-08-26
71083,59842,130925,2024-08-27
71083,59842,130925,2024-08-28
71083,59842,130925,2024-08-29
71084,59842,130926,2024-08-30
71084,59843,130927,2024-08-31
71085,59843,130928,2024-09-01
71085,59843,130928,2024-09-02
71088,59846,130934,2024-09-03
71090,59846,130936,2024-09-04
71095,59851,130946,2024-09-05
71096,59851,130947,2024-09-06
71096,59851,130947,2024-09-07
71096,59852,130948,2024-09-08
71096,59852,130948,2024-09-09
71101,59852,130953,2024-09-10
71101,59852,130953,2024-09-11
71101,59852,130953,2024-09-12
71104,59852,130956,2024-09-13
71105,59852,130957,2024-09-14
71105,59853,130958,2024-09-15
71105,59853,130958,2024-09-16
71107,59854,130961,2024-09-17
71107,59854,130961,2024-09-18
71107,59854,130961,2024-09-19
71107,59854,130961,2024-09-20
71109,59854,130963,2024-09-21
71109,59854,130963,2024-09-22
71111,59854,130965,2024-09-23
71111,59854,130965,2024-09-24
71111,59854,130965,2024-09-25
71111,59856,130967,2024-09-26
71111,59856,130967,2024-09-27
71112,59856,130968,2024-09-28
71114,59856,130970,2024-09-29
71114,59856,130970,2024-09-30
71114,59856,130970,2024-10-01
71114,59856,130970,2024-10-02
71114,59856,130970,2024-10-03
71117,59856,130973,2024-10-04
71117,59856,130973,2024-10-05
71118,59856,130974,2024-10-06
71118,59856,130974,2024-10-07
71120,59858,130978,2024-10-08
71122,59858,130980,2024-10-09
71128,59858,130986,2024-10-10
71133,59858,130991,2024-10-11
71133,59858,130991,2024-10-12
71133,59858,130991,2024-10-13
71133,59858,130991,2024-10-14
71136,59858,130994,2024-10-15
71142,59858,131000,2024-10-16
71142,59858,131000,2024-10-17
71150,59859,131009,2024-10-18
71153,59859,131012,2024-10-19
71160,59859,131019,2024-10-20
71160,59859,131019,2024-10-21
71160,59859,131019,2024-10-22
71164,59859,131023,2024-10-23
71165,59860,131025,2024-10-24
71171,59860,131031,2024-10-25
71175,59860,131035,2024-10-26
71175,59861,131036,2024-10-27
71177,59861,131038,2024-10-28
71180,59861,131041,2024-10-29
71183,59863,131046,2024-10-30
71194,59863,131057,2024-10-31
71217,59864,131081,2024-11-01
71234,59865,131099,2024-11-02
71235,59865,131100,2024-11-03
71238,59865,131103,2024-11-04
71248,59865,131113,2024-11-05
71260,59865,131125,2024-11-06
71266,59865,131131,2024-11-07
71277,59865,131142,2024-11-08
71279,59865,131144,2024-11-09
71279,59865,131144,2024-11-10
71279,59865,131144,2024-11-11
71293,59865,131158,2024-11-12
71299,59865,131164,2024-11-13
71305,59865,131170,2024-11-14
71307,59872,131179,2024-11-15
71308,59872,131180,2024-11-16
71313,59872,131185,2024-11-17
71313,59872,131185,2024-11-18
71319,59872,131191,2024-11-19
71365,59872,131237,2024-11-20
71366,59872,131238,2024-11-21
71366,59872,131238,2024-11-22
71380,59873,131253,2024-11-23
71383,59873,131256,2024-11-24
71383,59873,131256,2024-11-25
71389,59873,131262,2024-11-26
71390,59873,131263,2024-11-27
71395,59873,131268,2024-11-28
71397,59874,131271,2024-11-29
71397,59874,131271,2024-11-30
