full_match,partial_match,total,date
18,14,32,2024-04-06
18,14,32,2024-04-07
18,14,32,2024-04-08
18,14,32,2024-04-09
18,14,32,2024-04-10
24,14,38,2024-04-11
24,14,38,2024-04-12
46,18,64,2024-04-13
46,18,64,2024-04-14
46,18,64,2024-04-15
46,18,64,2024-04-16
46,18,64,2024-04-17
46,18,64,2024-04-18
46,18,64,2024-04-19
50,19,69,2024-04-20
50,19,69,2024-04-21
50,19,69,2024-04-22
50,19,69,2024-04-23
50,19,69,2024-04-24
53,20,73,2024-04-30
53,20,73,2024-05-01
53,20,73,2024-05-02
53,20,73,2024-05-03
53,20,73,2024-05-04
53,20,73,2024-05-05
53,21,74,2024-05-06
53,21,74,2024-05-07
53,21,74,2024-05-08
53,21,74,2024-05-09
54,22,76,2024-05-10
54,22,76,2024-05-11
54,22,76,2024-05-12
54,22,76,2024-05-13
55,22,77,2024-05-14
55,22,77,2024-05-15
56,24,80,2024-05-16
56,24,80,2024-05-17
57,26,83,2024-05-18
57,26,83,2024-05-19
57,26,83,2024-05-20
57,26,83,2024-05-21
57,27,84,2024-05-22
57,27,84,2024-05-23
76,27,103,2024-05-24
76,27,103,2024-05-25
76,27,103,2024-05-26
76,27,103,2024-05-27
77,30,107,2024-05-28
77,30,107,2024-05-29
78,31,109,2024-05-30
78,31,109,2024-05-31
80,42,122,2024-06-01
80,42,122,2024-06-02
81,46,127,2024-06-03
81,46,127,2024-06-04
83,46,129,2024-06-05
83,46,129,2024-06-06
84,46,130,2024-06-07
1,0,1,2024-06-09
1,0,1,2024-06-10
1,0,1,2024-06-11
1,0,1,2024-06-12
1,0,1,2024-06-13
1,0,1,2024-06-14
1,0,1,2024-06-15
86,48,134,2024-06-16
86,48,134,2024-06-17
86,48,134,2024-06-18
86,48,134,2024-06-19
86,48,134,2024-06-20
86,48,134,2024-06-21
86,48,134,2024-06-22
86,48,134,2024-06-23
86,48,134,2024-06-24
86,49,135,2024-06-25
86,49,135,2024-06-26
86,49,135,2024-06-27
86,49,135,2024-06-28
86,49,135,2024-06-29
86,49,135,2024-06-30
86,49,135,2024-07-01
86,49,135,2024-07-02
88,50,138,2024-07-03
88,50,138,2024-07-04
88,50,138,2024-07-05
88,52,140,2024-07-06
88,52,140,2024-07-07
88,52,140,2024-07-08
88,52,140,2024-07-09
88,52,140,2024-07-10
88,52,140,2024-07-11
89,54,143,2024-07-12
89,54,143,2024-07-13
89,54,143,2024-07-14
89,54,143,2024-07-15
89,55,144,2024-07-16
89,55,144,2024-07-17
89,55,144,2024-07-18
90,57,147,2024-07-19
90,57,147,2024-07-20
90,57,147,2024-07-21
90,57,147,2024-07-22
90,57,147,2024-07-23
90,57,147,2024-07-24
91,58,149,2024-07-25
91,58,149,2024-07-26
91,58,149,2024-07-27
91,58,149,2024-07-28
91,58,149,2024-07-29
91,58,149,2024-07-30
91,58,149,2024-07-31
91,58,149,2024-08-01
92,59,151,2024-08-02
92,59,151,2024-08-03
92,59,151,2024-08-04
92,59,151,2024-08-05
92,59,151,2024-08-06
92,59,151,2024-08-07
92,59,151,2024-08-08
92,59,151,2024-08-09
92,59,151,2024-08-10
92,60,152,2024-08-11
92,60,152,2024-08-12
92,60,152,2024-08-13
93,60,153,2024-08-14
94,60,154,2024-08-15
94,60,154,2024-08-16
94,60,154,2024-08-17
94,60,154,2024-08-18
94,60,154,2024-08-19
94,60,154,2024-08-20
94,60,154,2024-08-21
95,60,155,2024-08-22
95,60,155,2024-08-23
95,60,155,2024-08-24
95,60,155,2024-08-25
95,60,155,2024-08-26
95,60,155,2024-08-27
95,60,155,2024-08-28
95,60,155,2024-08-29
96,60,156,2024-08-30
100,60,160,2024-08-31
104,60,164,2024-09-01
130,70,200,2024-09-02
131,70,201,2024-09-03
131,70,201,2024-09-04
131,70,201,2024-09-05
132,70,202,2024-09-06
132,70,202,2024-09-07
132,70,202,2024-09-08
132,70,202,2024-09-09
132,70,202,2024-09-10
136,70,206,2024-09-11
136,70,206,2024-09-12
136,70,206,2024-09-13
136,70,206,2024-09-14
136,70,206,2024-09-15
136,70,206,2024-09-16
136,70,206,2024-09-17
136,70,206,2024-09-18
136,70,206,2024-09-19
136,70,206,2024-09-20
136,70,206,2024-09-21
137,70,207,2024-09-22
137,70,207,2024-09-23
137,70,207,2024-09-24
138,70,208,2024-09-25
138,70,208,2024-09-26
138,70,208,2024-09-27
138,70,208,2024-09-28
139,70,209,2024-09-29
141,70,211,2024-09-30
141,70,211,2024-10-01
144,70,214,2024-10-02
144,70,214,2024-10-03
151,70,221,2024-10-04
154,70,224,2024-10-05
154,70,224,2024-10-06
159,70,229,2024-10-07
161,70,231,2024-10-08
167,70,237,2024-10-09
170,70,240,2024-10-10
174,70,244,2024-10-11
179,70,249,2024-10-12
187,70,257,2024-10-13
187,70,257,2024-10-14
187,70,257,2024-10-15
187,70,257,2024-10-16
195,70,265,2024-10-17
195,70,265,2024-10-18
196,70,266,2024-10-19
196,70,266,2024-10-20
203,70,273,2024-10-21
205,70,275,2024-10-22
206,70,276,2024-10-23
208,70,278,2024-10-24
208,70,278,2024-10-25
210,70,280,2024-10-26
210,70,280,2024-10-27
210,70,280,2024-10-28
210,70,280,2024-10-29
218,70,288,2024-10-30
218,70,288,2024-10-31
221,70,291,2024-11-01
222,70,292,2024-11-02
223,70,293,2024-11-03
224,70,294,2024-11-04
225,70,295,2024-11-05
225,70,295,2024-11-06
225,70,295,2024-11-07
225,70,295,2024-11-08
225,70,295,2024-11-09
228,70,298,2024-11-10
229,70,299,2024-11-11
230,70,300,2024-11-12
234,70,304,2024-11-13
235,70,305,2024-11-14
238,71,309,2024-11-15
240,71,311,2024-11-16
240,71,311,2024-11-17
240,71,311,2024-11-18
240,71,311,2024-11-19
240,71,311,2024-11-20
240,71,311,2024-11-21
241,71,312,2024-11-22
243,71,314,2024-11-23
243,71,314,2024-11-24
243,71,314,2024-11-25
243,71,314,2024-11-26
243,71,314,2024-11-27
245,71,316,2024-11-28
245,71,316,2024-11-29
246,71,317,2024-11-30
249,71,320,2024-12-01
253,71,324,2024-12-02
256,71,327,2024-12-03
258,71,329,2024-12-04
261,71,332,2024-12-05
264,71,335,2024-12-06
268,71,339,2024-12-07
272,71,343,2024-12-08
277,71,348,2024-12-09
281,71,352,2024-12-10
289,71,360,2024-12-11
298,71,369,2024-12-12
309,71,380,2024-12-13
316,71,387,2024-12-14
322,71,393,2024-12-15
332,71,403,2024-12-16
336,71,407,2024-12-17
344,71,415,2024-12-18
344,71,415,2024-12-19
344,71,415,2024-12-20
344,71,415,2024-12-21
344,71,415,2024-12-22
344,71,415,2024-12-23
344,71,415,2024-12-24
344,71,415,2024-12-25
345,71,416,2024-12-26
345,71,416,2024-12-27
345,71,416,2024-12-28
345,71,416,2024-12-29
346,71,417,2024-12-30
347,71,418,2024-12-31
347,71,418,2025-01-01
347,71,418,2025-01-02
347,71,418,2025-01-03
347,71,418,2025-01-04
347,71,418,2025-01-05
347,71,418,2025-01-06
347,71,418,2025-01-07
349,71,420,2025-01-08
349,71,420,2025-01-09
349,71,420,2025-01-10
349,71,420,2025-01-11
349,71,420,2025-01-12
352,71,423,2025-01-13
352,71,423,2025-01-14
352,71,423,2025-01-15
352,71,423,2025-01-16
353,71,424,2025-01-17
354,71,425,2025-01-18
355,71,426,2025-01-19
355,71,426,2025-01-20
355,71,426,2025-01-21
355,71,426,2025-01-22
355,73,428,2025-01-23
355,73,428,2025-01-24
355,73,428,2025-01-25
356,73,429,2025-01-26
357,73,430,2025-01-27
361,73,434,2025-01-28
361,73,434,2025-01-29
361,73,434,2025-01-30
361,73,434,2025-01-31
361,73,434,2025-02-01
361,73,434,2025-02-02
361,73,434,2025-02-03
381,73,454,2025-02-04
417,73,490,2025-02-05
446,73,519,2025-02-06
446,73,519,2025-02-07
450,73,523,2025-02-08
450,73,523,2025-02-09
450,73,523,2025-02-10
450,74,524,2025-02-11
450,74,524,2025-02-12
450,74,524,2025-02-13
450,74,524,2025-02-14
450,74,524,2025-02-15
453,74,527,2025-02-16
454,74,528,2025-02-17
456,74,530,2025-02-18
456,74,530,2025-02-19
456,74,530,2025-02-20
456,74,530,2025-02-21
456,74,530,2025-02-22
456,74,530,2025-02-23
456,74,530,2025-02-24
456,74,530,2025-02-25
461,74,535,2025-02-26
461,74,535,2025-02-27
462,74,536,2025-02-28
462,74,536,2025-03-01
464,74,538,2025-03-02
509,74,583,2025-03-03
558,74,632,2025-03-04
585,75,660,2025-03-05
585,75,660,2025-03-06
586,75,661,2025-03-07
586,75,661,2025-03-08
586,75,661,2025-03-09
586,75,661,2025-03-10
586,75,661,2025-03-11
587,75,662,2025-03-12
587,75,662,2025-03-13
587,75,662,2025-03-14
590,75,665,2025-03-15
590,76,666,2025-03-16
590,76,666,2025-03-17
741,82,823,2025-04-25
741,82,823,2025-04-26
741,82,823,2025-04-27
741,82,823,2025-04-28
741,82,823,2025-04-29
741,82,823,2025-04-30
